id,question,gpt55_product,current_product,gpt55_manual,current_manual,gpt55_top1_key,current_top1_key,top1_same,retrieval_set_same,overlap_count,gpt55_retrieval_count,current_retrieval_count,gpt55_toc_like_top2,current_toc_like_top2,gpt55_answer_not_provided,current_answer_not_provided,gpt55_top1_preview,current_top1_preview
76,如何使用空调的等离子净化功能？,空调,空调,空调手册.txt,空调手册.txt,"(0, 4890, 5401)","(0, 5332, 5532)",False,False,0,4,4,False,False,False,False,# 快速调节室内温度 （极速制冷 / 制热模式） 该模式可在夏季快速冷却室内空气，或在冬季快速提升室内温度。 1 按下开 / 关键开启电源。 2 按下极速键。 <PIC> - 极速制冷模式下，空调将以 18 摄氏度的温度强风出风 30 分钟。 - 极速制热模式下，空调将以 30 摄氏度的温度强风出风 30 分钟。 # 注 ・循环、自动或自动转换模式下，无法使用此功能。 ・部分机型不支持此功能。 # 室内空气净化 # 自清洁运行 制冷和除湿运行时，室内机内部会产生水汽，可使用自清洁功能去除水汽。 1 按下自清洁键，显示屏上会显示自清洁标识。 <PIC> - 若关闭电源，风扇将继续运行 30 分钟,# 注 ・无需开启空调，直接按下等离子键即可使用该功能。 ・等离子净化功能运行时，等离子灯和制冷灯将同时亮起。 ・部分机型不支持此功能。 # 自动运行（人工智能模式） # 单冷型机型 此模式下，风扇转速和温度会根据室内温度自动调节。 1 按下开 / 关键开启电源。 2 反复按下模式键，选择自动运行模式。 3 若当前温度高于或低于所需温度，按下上升 / 下降键选择所需的运行代码。 <PIC>
77,单冷型空调如何开启自动运行模式？,空调,空调,空调手册.txt,空调手册.txt,"(0, 5403, 5907)","(0, 5332, 5532)",False,False,0,4,4,False,False,False,False,# 自动运行（人工智能模式） # 单冷型机型 此模式下，风扇转速和温度会根据室内温度自动调节。 1 按下开 / 关键开启电源。 2 反复按下模式键，选择自动运行模式。 3 若当前温度高于或低于所需温度，按下上升 / 下降键选择所需的运行代码。 <PIC> # 注 ・此模式下无法调节风扇转速，但可设置导风板自动摆风。 ・部分机型不支持此功能。 # 自动转换运行 该模式会自动切换运行模式，将设定温度的波动控制在 2 摄氏度以内。 1 按下开 / 关键开启电源。 2 反复按下模式键，选择自动转换运行模式，显示屏上会显示对应标识。 <PIC> 3 按下上升 / 下降键设置所需温度，温度调节范围为 18,# 注 ・无需开启空调，直接按下等离子键即可使用该功能。 ・等离子净化功能运行时，等离子灯和制冷灯将同时亮起。 ・部分机型不支持此功能。 # 自动运行（人工智能模式） # 单冷型机型 此模式下，风扇转速和温度会根据室内温度自动调节。 1 按下开 / 关键开启电源。 2 反复按下模式键，选择自动运行模式。 3 若当前温度高于或低于所需温度，按下上升 / 下降键选择所需的运行代码。 <PIC>
78,如何使用空调的自动转换运行功能？,空调,空调,空调手册.txt,空调手册.txt,"(0, 5403, 5907)","(0, 5533, 5754)",False,False,0,4,4,False,False,False,False,# 自动运行（人工智能模式） # 单冷型机型 此模式下，风扇转速和温度会根据室内温度自动调节。 1 按下开 / 关键开启电源。 2 反复按下模式键，选择自动运行模式。 3 若当前温度高于或低于所需温度，按下上升 / 下降键选择所需的运行代码。 <PIC> # 注 ・此模式下无法调节风扇转速，但可设置导风板自动摆风。 ・部分机型不支持此功能。 # 自动转换运行 该模式会自动切换运行模式，将设定温度的波动控制在 2 摄氏度以内。 1 按下开 / 关键开启电源。 2 反复按下模式键，选择自动转换运行模式，显示屏上会显示对应标识。 <PIC> 3 按下上升 / 下降键设置所需温度，温度调节范围为 18,# 注 ・此模式下无法调节风扇转速，但可设置导风板自动摆风。 ・部分机型不支持此功能。 # 自动转换运行 该模式会自动切换运行模式，将设定温度的波动控制在 2 摄氏度以内。 1 按下开 / 关键开启电源。 2 反复按下模式键，选择自动转换运行模式，显示屏上会显示对应标识。 <PIC> 3 按下上升 / 下降键设置所需温度，温度调节范围为 18 摄氏度（64 华氏度）-30 摄氏度（86 华氏度）。 4 反复按下风速键选择风扇转速。
79,如何开启空调的节能制冷模式？,空调,空调,空调手册.txt,空调手册.txt,"(0, 5403, 5907)","(0, 5755, 5889)",False,False,0,4,4,False,False,False,False,# 自动运行（人工智能模式） # 单冷型机型 此模式下，风扇转速和温度会根据室内温度自动调节。 1 按下开 / 关键开启电源。 2 反复按下模式键，选择自动运行模式。 3 若当前温度高于或低于所需温度，按下上升 / 下降键选择所需的运行代码。 <PIC> # 注 ・此模式下无法调节风扇转速，但可设置导风板自动摆风。 ・部分机型不支持此功能。 # 自动转换运行 该模式会自动切换运行模式，将设定温度的波动控制在 2 摄氏度以内。 1 按下开 / 关键开启电源。 2 反复按下模式键，选择自动转换运行模式，显示屏上会显示对应标识。 <PIC> 3 按下上升 / 下降键设置所需温度，温度调节范围为 18,# 注 部分机型不支持此功能。 # 节能制冷模式 该模式可最大限度降低制冷时的耗电量，并将设定温度调节至最适宜的水平，打造更舒适的环境。 1 按下开 / 关键开启电源。 2 反复按下模式键，选择制冷模式。 3 按下节能键，显示屏上会显示节能标识。 <PIC>
80,无遥控器时如何操作空调？,空调,空调,空调手册.txt,空调手册.txt,"(0, 5909, 6378)","(0, 5890, 6165)",False,False,0,4,4,False,False,False,False,# 显示屏亮度调节 可调节室内机显示屏的亮度，按下亮度键，即可开启 / 关闭显示屏。 # 注 部分机型不支持此功能。 # 无遥控器操作空调 遥控器无法使用时，可通过室内机的开 / 关键操作空调，此时风扇转速默认设为高速。 1 打开前盖板，轻轻掀起盖板两侧即可。 <PIC> * 功能会根据机型有所调整。 2 按下开 / 关键。 <PIC> * 功能会根据机型有所调整。 - 冷暖型机型的运行模式会根据室内温度自动切换。 <PIC> - 单冷型机型的温度将默认设为 22 摄氏度（71.6 华氏度）。 # 空调自动重启 停电后再次开启空调时，该功能可恢复之前的运行设置，此功能为工厂默认设置。 # 关闭,# 注 部分机型不支持此功能。 # 显示屏亮度调节 可调节室内机显示屏的亮度，按下亮度键，即可开启 / 关闭显示屏。 # 注 部分机型不支持此功能。 # 无遥控器操作空调 遥控器无法使用时，可通过室内机的开 / 关键操作空调，此时风扇转速默认设为高速。 1 打开前盖板，轻轻掀起盖板两侧即可。 <PIC> * 功能会根据机型有所调整。 2 按下开 / 关键。 <PIC> * 功能会根据机型有所调整。 - 冷暖型机型的运行模式会根据室内温度自动切换。 <PIC> - 单冷型机型的温度将默认设为 22 摄氏度（71.6 华氏度）。
81,如何让空调实现自动重启？,空调,空调,空调手册.txt,空调手册.txt,"(0, 5909, 6378)","(0, 6167, 6378)",False,False,0,4,4,False,False,False,False,# 显示屏亮度调节 可调节室内机显示屏的亮度，按下亮度键，即可开启 / 关闭显示屏。 # 注 部分机型不支持此功能。 # 无遥控器操作空调 遥控器无法使用时，可通过室内机的开 / 关键操作空调，此时风扇转速默认设为高速。 1 打开前盖板，轻轻掀起盖板两侧即可。 <PIC> * 功能会根据机型有所调整。 2 按下开 / 关键。 <PIC> * 功能会根据机型有所调整。 - 冷暖型机型的运行模式会根据室内温度自动切换。 <PIC> - 单冷型机型的温度将默认设为 22 摄氏度（71.6 华氏度）。 # 空调自动重启 停电后再次开启空调时，该功能可恢复之前的运行设置，此功能为工厂默认设置。 # 关闭,# 空调自动重启 停电后再次开启空调时，该功能可恢复之前的运行设置，此功能为工厂默认设置。 # 关闭自动重启功能 1 打开前盖板，轻轻掀起盖板两侧即可。 <PIC> * 功能会根据机型有所调整。 2 按住开 / 关键 6 秒钟，设备会发出两声蜂鸣，指示灯闪烁 6 次。 <PIC> * 功能会根据机型有所调整。 - 如需重新开启该功能，再次按住开 / 关键 6 秒钟即可，设备会发出两声蜂鸣，蓝色指示灯闪烁 4 次。
82,不同型号空调的清洁频率是多少？,空调,空调,空调手册.txt,空调手册.txt,"(0, 6379, 6714)","(0, 2258, 2563)",False,False,0,4,4,False,False,False,False,# 注 若按住开 / 关键 3-5 秒而非 6 秒，空调将进入测试运行模式，该模式下空调会以强风制冷 18 分钟，之后恢复为工厂默认设置。 # 维护保养 定期清洁产品，以保持最佳运行性能，防止设备出现故障。 * 部分配件可能因机型不同而未配备。 # 3M 多重防护滤网 <PIC> * 功能会根据机型有所调整。 <PIC> # 注意 ・进行任何维护操作前，请关闭电源并拔下电源线，否则可能导致触电。 ・清洁滤网时，切勿使用 40 摄氏度以上的热水，以免造成滤网变形或变色。 ・清洁滤网时，切勿使用挥发性物质，以免损坏产品表面。 # 注 ・滤网的位置和形状可能因机型不同而有所差异。 ・请定期清洁室外机,・滤网清洁后，务必牢固安装，每两周清洁一次滤网，必要时可增加清洁频率。 ・空调运行时，切勿将手或其他物品伸入进风口或出风口，否则可能导致触电。 ・切勿饮用空调排出的水，否则可能导致严重的健康问题。 ・在高处清洁、保养或维修空调时，使用稳固的凳子或梯子，否则可能导致严重受伤或产品故障。 ・给遥控器装电池时，切勿将不同型号电池混用，也切勿将新电池与旧电池混用，否则可能导致产品故障。 ・切勿对电池充电或拆解电池，否则可能导致爆炸、火灾或严重受伤。 ・若遥控器电池漏液，立即停止使用，若衣物或皮肤接触到漏液，用清水冲洗，否则可能导致严重受伤。 ・若不慎误食电池漏液，彻底漱口并立即就医，否则可能导致严重的
83,如何清洁空调的空气滤网？,空调,空调,空调手册.txt,空调手册.txt,"(0, 6716, 7215)","(0, 6650, 6913)",False,False,0,4,4,False,False,False,False,# 清洁空气滤网 建议每两周清洁一次空气滤网，必要时可增加清洁频率。 1 关闭电源并拔下电源线。 2 打开前盖板，轻轻掀起盖板两侧即可。 <PIC> * 功能会根据机型有所调整。 3 握住空气滤网的把手，轻轻向上提起，将其从机身中取出。 <PIC> * 功能会根据机型有所调整。 4 用吸尘器清理滤网，或用温水冲洗，若滤网污垢较难清理，可在温水中加入洗涤剂清洗。 5 将滤网置于阴凉处晾干。 # 清洁 3M 多重防护滤网 1 关闭电源并拔下电源线。 2 打开前盖板，取出空气滤网（详见 “清洁空气滤网”）。 3 抽出 3M 多重防护滤网。 <PIC> * 功能会根据机型有所调整。 4 用吸尘器清理滤,# 注 ・滤网的位置和形状可能因机型不同而有所差异。 ・请定期清洁室外机的热交换器盘管，盘管积垢可能会降低运行效率，增加能耗。 # 清洁空气滤网 建议每两周清洁一次空气滤网，必要时可增加清洁频率。 1 关闭电源并拔下电源线。 2 打开前盖板，轻轻掀起盖板两侧即可。 <PIC> * 功能会根据机型有所调整。 3 握住空气滤网的把手，轻轻向上提起，将其从机身中取出。 <PIC> * 功能会根据机型有所调整。 4 用吸尘器清理滤网，或用温水冲洗，若滤网污垢较难清理，可在温水中加入洗涤剂清洗。 5 将滤网置于阴凉处晾干。
84,如何清洁空调的3M多重防护滤网？,空调,空调,空调手册.txt,空调手册.txt,"(0, 6716, 7215)","(0, 6915, 7050)",False,False,0,4,4,False,False,False,False,# 清洁空气滤网 建议每两周清洁一次空气滤网，必要时可增加清洁频率。 1 关闭电源并拔下电源线。 2 打开前盖板，轻轻掀起盖板两侧即可。 <PIC> * 功能会根据机型有所调整。 3 握住空气滤网的把手，轻轻向上提起，将其从机身中取出。 <PIC> * 功能会根据机型有所调整。 4 用吸尘器清理滤网，或用温水冲洗，若滤网污垢较难清理，可在温水中加入洗涤剂清洗。 5 将滤网置于阴凉处晾干。 # 清洁 3M 多重防护滤网 1 关闭电源并拔下电源线。 2 打开前盖板，取出空气滤网（详见 “清洁空气滤网”）。 3 抽出 3M 多重防护滤网。 <PIC> * 功能会根据机型有所调整。 4 用吸尘器清理滤,# 清洁 3M 多重防护滤网 1 关闭电源并拔下电源线。 2 打开前盖板，取出空气滤网（详见 “清洁空气滤网”）。 3 抽出 3M 多重防护滤网。 <PIC> * 功能会根据机型有所调整。 4 用吸尘器清理滤网污垢，切勿用水清洗 3M 多重防护滤网，以免造成滤网损坏。
85,如何清洁空调的等离子滤网？,空调,空调,空调手册.txt,空调手册.txt,"(0, 6716, 7215)","(0, 7051, 7215)",False,False,0,4,4,False,False,False,False,# 清洁空气滤网 建议每两周清洁一次空气滤网，必要时可增加清洁频率。 1 关闭电源并拔下电源线。 2 打开前盖板，轻轻掀起盖板两侧即可。 <PIC> * 功能会根据机型有所调整。 3 握住空气滤网的把手，轻轻向上提起，将其从机身中取出。 <PIC> * 功能会根据机型有所调整。 4 用吸尘器清理滤网，或用温水冲洗，若滤网污垢较难清理，可在温水中加入洗涤剂清洗。 5 将滤网置于阴凉处晾干。 # 清洁 3M 多重防护滤网 1 关闭电源并拔下电源线。 2 打开前盖板，取出空气滤网（详见 “清洁空气滤网”）。 3 抽出 3M 多重防护滤网。 <PIC> * 功能会根据机型有所调整。 4 用吸尘器清理滤,# 注 滤网的位置和形状可能因机型不同而有所差异。 # 清洁等离子滤网 1 关闭电源并拔下电源线。 2 打开前盖板，取出空气滤网（详见 “清洁空气滤网”）。 3 在 10 秒内取下等离子滤网。 <PIC> * 功能会根据机型有所调整。 4 用吸尘器清理滤网污垢，若污垢较难清理，可用温水冲洗。 5 将滤网置于阴凉处晾干。
86,如何快速组装蒸汽清洁机？,蒸汽清洁机,蒸汽清洁机,蒸汽清洁机手册.txt,蒸汽清洁机手册.txt,"(0, 1846, 2253)","(0, 1210, 1437)",False,False,0,4,4,False,False,False,False,# 警告： 水箱无水时机器会发出异常声响。 此时请关闭机器、拔掉电源并加水。 水箱长期无水使用会损坏机器。 为保护机器，内置温控器会在过热时自动停机。 切勿加入除垢剂、芳香剂、酒精或洗涤剂，以免损坏机器或造成危险。 顺时针旋转快速收线扣将电源线完全展开，插入 120V 接地插座。 蒸汽拖把就绪后，就绪指示灯亮起。 # 配件安装 本蒸汽清洁机可搭配以下配件使用： <PIC> # 拆卸手持蒸汽器 1. 向上拉起透明手持蒸汽器锁扣（A），打开手持蒸汽器解锁扣（B，部件 6），见图 1。 2. 向上提起取出手持蒸汽器。 <PIC> # 安装延长管 1. 从手持蒸汽器（部件 13）底部孔位拔出转接头（部,# 蒸汽清洁机组装说明 # 无需专用工具 1. 将主机身固定扣（部件 15）从主机身（部件 7）背部取下。 2. 将主机身底部滑入旋转拖头（部件 18）颈部。 <PIC> 图中主机身与旋转拖头背部的孔位已用白色标注以便识别。 3. 确保旋转拖头颈部背部的孔位与主机身孔位对齐。 4. 将主机身固定扣（部件 15）插入主机身背部孔位，将两部分锁紧。 <PIC> 5. 按图示将手柄杆（部件 4）插入主机身（部件 7），直至听到咔嗒声到位。 <PIC>
87,蒸汽清洁机有哪些实用的产品功能？如何快速上手使用？,蒸汽清洁机,蒸汽清洁机,蒸汽清洁机手册.txt,蒸汽清洁机手册.txt,"(0, 1439, 1845)","(0, 1439, 1724)",False,False,0,4,5,False,False,False,False,# 产品功能  水箱： （部件 9）水箱位于手持蒸汽器（部件 13）顶部。 可使用蒸馏水或去离子水替代自来水。 # 警告： 蒸汽清洁机不可添加任何化学药剂 水箱无水时切勿使用 水过滤器位于水箱（部件 9）后方。 可过滤自来水中的矿物质及杂质。 防止水垢损坏机器。 为延长过滤器寿命，建议使用蒸馏水。 就绪指示灯位于手持蒸汽器（部件 13）手柄处。 水转化为蒸汽、机器可使用时，指示灯亮起。 开关 （部件 2 与部件 11）：按下出蒸汽 旋转拖头 （部件 18）：可清洁狭小空间及橱柜下方 拖布 （部件 16）：吸水纤维拖布可吸附蒸汽松动的污垢。 拖布可重复使用、机洗。 # 准备工作 安装拖布 1.,# 产品功能  水箱： （部件 9）水箱位于手持蒸汽器（部件 13）顶部。 可使用蒸馏水或去离子水替代自来水。 # 警告： 蒸汽清洁机不可添加任何化学药剂 水箱无水时切勿使用 水过滤器位于水箱（部件 9）后方。 可过滤自来水中的矿物质及杂质。 防止水垢损坏机器。 为延长过滤器寿命，建议使用蒸馏水。 就绪指示灯位于手持蒸汽器（部件 13）手柄处。 水转化为蒸汽、机器可使用时，指示灯亮起。 开关 （部件 2 与部件 11）：按下出蒸汽 旋转拖头 （部件 18）：可清洁狭小空间及橱柜下方 拖布 （部件 16）：吸水纤维拖布可吸附蒸汽松动的污垢。 拖布可重复使用、机洗。
88,如何使用蒸汽清洁机清洁硬质地面？,蒸汽清洁机,蒸汽清洁机,蒸汽清洁机手册.txt,蒸汽清洁机手册.txt,"(0, 2528, 3031)","(0, 2528, 2789)",False,False,1,4,5,False,False,False,False,# 硬质地面清洁 本蒸汽清洁机适用于瓷砖、 Vinyl 地板、复合地板、大理石、石材及封边木地板。 在打蜡或部分未打蜡地板上使用可能降低光泽度。 不可用于未封边木地板。 为达到最佳效果，请在不显眼处测试或查阅地板厂家保养说明。  蒸汽清洁前请先扫地或吸尘  缓慢移动清洁，同时按下开关出蒸汽。  如需对区域消毒，将蒸汽拖把置于该区域至少 15 秒，但不超过 20 秒。  不出蒸汽时，拔掉电源、取下水箱加水后继续清洁。 注： 首次使用时，机器可能需数秒才出蒸汽。 水需通过过滤器流入加热器。 该延迟仅首次使用出现。 # 警告： 使用配件时请安装在手持蒸汽器（部件 13）上。 安装配件前请拔掉,# 硬质地面清洁 本蒸汽清洁机适用于瓷砖、 Vinyl 地板、复合地板、大理石、石材及封边木地板。 在打蜡或部分未打蜡地板上使用可能降低光泽度。 不可用于未封边木地板。 为达到最佳效果，请在不显眼处测试或查阅地板厂家保养说明。  蒸汽清洁前请先扫地或吸尘  缓慢移动清洁，同时按下开关出蒸汽。  如需对区域消毒，将蒸汽拖把置于该区域至少 15 秒，但不超过 20 秒。  不出蒸汽时，拔掉电源、取下水箱加水后继续清洁。 注： 首次使用时，机器可能需数秒才出蒸汽。 水需通过过滤器流入加热器。 该延迟仅首次使用出现。
89,组装人体工学椅涉及哪些部件？,人体工学椅,人体工学椅,人体工学椅手册.txt,人体工学椅手册.txt,"(0, 0, 555)","(0, 0, 239)",False,False,0,1,2,False,False,False,False,# 组装说明 请阅读本手册 在阅读并理解本手册中的说明前，请勿使用本产品。请妥善保管本手册以备日后查阅。检查各类配件 配件详情 <PIC> 使用椅子前须知 安装说明 请保留原包装箱，以备可能需要退换产品时使用。用螺丝将 C1 与 C2 组装在一起 <PIC> 安装脚轮。用底座盖盖住底座中心，并安装气杆。 <PIC> 安装底盘。<PIC> 安装脚踏，然后套上橡胶圈。<PIC> 将座椅放置在气杆上。<PIC> 在椅背上安装连接件。<PIC> 将连接件安装到底盘后端。<PIC> 对准螺丝孔并安装扶手。<PIC> 安装头枕与腰枕。<PIC> 组装完成。<PIC> 常见问题：Q：使用一段时间后扶手变松怎,# 组装说明 请阅读本手册 在阅读并理解本手册中的说明前，请勿使用本产品。请妥善保管本手册以备日后查阅。检查各类配件 配件详情 <PIC> 使用椅子前须知 安装说明 请保留原包装箱，以备可能需要退换产品时使用。用螺丝将 C1 与 C2 组装在一起 <PIC> 安装脚轮。用底座盖盖住底座中心，并安装气杆。 <PIC> 安装底盘。<PIC> 安装脚踏，然后套上橡胶圈。<PIC> 将座椅放置在气杆上。<PIC> 在椅背上安装连接件。<PIC> 将连接件安装到底盘后端。
90,椅子的扶手使用一段时间后为什么会松动？,人体工学椅,人体工学椅,人体工学椅手册.txt,人体工学椅手册.txt,"(0, 0, 555)","(0, 239, 555)",False,False,0,1,2,False,False,False,False,# 组装说明 请阅读本手册 在阅读并理解本手册中的说明前，请勿使用本产品。请妥善保管本手册以备日后查阅。检查各类配件 配件详情 <PIC> 使用椅子前须知 安装说明 请保留原包装箱，以备可能需要退换产品时使用。用螺丝将 C1 与 C2 组装在一起 <PIC> 安装脚轮。用底座盖盖住底座中心，并安装气杆。 <PIC> 安装底盘。<PIC> 安装脚踏，然后套上橡胶圈。<PIC> 将座椅放置在气杆上。<PIC> 在椅背上安装连接件。<PIC> 将连接件安装到底盘后端。<PIC> 对准螺丝孔并安装扶手。<PIC> 安装头枕与腰枕。<PIC> 组装完成。<PIC> 常见问题：Q：使用一段时间后扶手变松怎,<PIC> 对准螺丝孔并安装扶手。<PIC> 安装头枕与腰枕。<PIC> 组装完成。<PIC> 常见问题：Q：使用一段时间后扶手变松怎么办？A：大多数情况下，扶手和椅背的螺丝会在使用一段时间后松动，重新拧紧螺丝即可解决问题。# 高度调节<PIC> 向上拉起 “升降” 拉杆即可调节椅子高度，到达所需高度后松开 “升降” 拉杆。调节高度时请将身体微微抬离座椅。<PIC> 椅背后仰功能<PIC> 向上拉起 “后仰” 拉杆，椅背角度可随人体动作独立倾斜。向下按下 “后仰” 拉杆，椅背角度即可锁定。将椅背复位至正常位置时请靠在椅背上，否则椅背可能会快速回弹。<PIC> 按摩功能 插入 USB 即可启用腰
91,这款椅子有哪些功能？,人体工学椅,人体工学椅,人体工学椅手册.txt,人体工学椅手册.txt,"(0, 0, 555)","(0, 239, 555)",False,False,0,1,2,False,False,False,False,# 组装说明 请阅读本手册 在阅读并理解本手册中的说明前，请勿使用本产品。请妥善保管本手册以备日后查阅。检查各类配件 配件详情 <PIC> 使用椅子前须知 安装说明 请保留原包装箱，以备可能需要退换产品时使用。用螺丝将 C1 与 C2 组装在一起 <PIC> 安装脚轮。用底座盖盖住底座中心，并安装气杆。 <PIC> 安装底盘。<PIC> 安装脚踏，然后套上橡胶圈。<PIC> 将座椅放置在气杆上。<PIC> 在椅背上安装连接件。<PIC> 将连接件安装到底盘后端。<PIC> 对准螺丝孔并安装扶手。<PIC> 安装头枕与腰枕。<PIC> 组装完成。<PIC> 常见问题：Q：使用一段时间后扶手变松怎,<PIC> 对准螺丝孔并安装扶手。<PIC> 安装头枕与腰枕。<PIC> 组装完成。<PIC> 常见问题：Q：使用一段时间后扶手变松怎么办？A：大多数情况下，扶手和椅背的螺丝会在使用一段时间后松动，重新拧紧螺丝即可解决问题。# 高度调节<PIC> 向上拉起 “升降” 拉杆即可调节椅子高度，到达所需高度后松开 “升降” 拉杆。调节高度时请将身体微微抬离座椅。<PIC> 椅背后仰功能<PIC> 向上拉起 “后仰” 拉杆，椅背角度可随人体动作独立倾斜。向下按下 “后仰” 拉杆，椅背角度即可锁定。将椅背复位至正常位置时请靠在椅背上，否则椅背可能会快速回弹。<PIC> 按摩功能 插入 USB 即可启用腰
92,洗碗机的部件有哪些？,洗碗机,洗碗机,洗碗机手册.txt,洗碗机手册.txt,"(0, 794, 1176)","(0, 794, 946)",False,False,0,4,5,False,False,False,False,# 洗碗机 # 概览 1. 台式（视型号而定）2. 上层喷淋臂 3. 下层碗篮 4. 下层喷淋臂 5. 过滤器 6. 控制面板 7. 机门 8. 洗涤剂盒 9. 下层喷淋臂槽 10. 餐具篮 11. 专用盐箱盖 12. 上层篮导轨 13. 带支架的上层碗篮 14. 风扇烘干系统（视型号而定）<PIC> # 技术参数 # 本产品符合以下指令： 本产品的研发、生产和销售阶段均符合欧盟相关法规中的安全要求。 2006/95/EC，89/336/EC，93/68/EC，IEC 436/DIN 44990，EN 50242 <PIC> 为提升产品品质，技术参数可能会在不事先通知的情况下变更。 本手册中的,# 洗碗机 # 概览 1. 台式（视型号而定）2. 上层喷淋臂 3. 下层碗篮 4. 下层喷淋臂 5. 过滤器 6. 控制面板 7. 机门 8. 洗涤剂盒 9. 下层喷淋臂槽 10. 餐具篮 11. 专用盐箱盖 12. 上层篮导轨 13. 带支架的上层碗篮 14. 风扇烘干系统（视型号而定）<PIC>
93,首次使用时，如何将洗碗机连接到排水口？,洗碗机,洗碗机,洗碗机手册.txt,洗碗机手册.txt,"(0, 2538, 2930)","(0, 2931, 3071)",False,False,0,4,6,False,False,False,False,# 供水连接 我们建议在家庭 / 公寓进水口安装过滤器，以保护机器免受市政供水系统或自备水系统中的杂质（沙、污垢、铁锈等）损坏，并防止洗涤结束后出现发黄或污垢堆积等问题。 产品需放置在坚固平整的地面上！ # 进水管有两种类型： 冷水进水管（最高 25℃） 热水进水管（最高 60℃） 请确认您的型号适用哪一种。 如果计划将机器连接到自然能源或中央热水系统，请先查看进水管上标注的温度值，确保适用。如不适用，请联系授权售后服务中心更换。 新品请勿使用旧的或用过的进水管，请使用产品随附的全新进水管。 将进水管直接连接到水龙头。 水龙头水压最低 0.3 巴，最高 10 巴。 若水压超过 10 巴，需安装,# 排水连接 排水管可直接连接到排水孔或水槽排水口。 连接点距地面高度最小 50 厘米，最大 100 厘米。 <PIC> 排水管长度超过 4 米会导致洗涤不干净。 将排水管平直连接到排水管，不得弯折。 牢固固定排水管，防止工作时脱落。 排水管必须连接到污水系统，不得连接到地表水。
94,使用前如何为洗碗机添加专用盐？,洗碗机,洗碗机,洗碗机手册.txt,洗碗机手册.txt,"(0, 4223, 4696)","(0, 3513, 3637)",False,False,0,4,5,False,False,False,False,# 添加专用盐 软水系统需要再生以保持产品性能稳定，为此需使用洗碗机专用盐。 产品中只能使用洗碗机专用软化盐。 建议使用颗粒或粉末状软化盐。 请勿使用食盐等含不溶物的盐，否则软水系统性能会逐渐下降。 启动产品时盐箱会进水，因此请在启动机器前添加软化盐。 1. 先取出下层碗篮以便添加软化盐。 2. 逆时针旋转盐箱盖打开（A、B）。 <PIC> 首次使用前，向软水系统注入 1 升水（C）。<PIC> 使用盐斗向盐箱加盐（D）。 为加速盐的溶解，可用勺子搅拌。 <PIC> 盐箱约可装入 2 公斤软化盐。 4. 盐箱加满后盖上盖子并拧紧。 5. 若加盐后不立即启动洗涤程序，请空载运行最短程序，溶解并冲,# 首次使用 开始使用产品前，请确保已按照重要安全说明和安装章节的要求完成所有准备工作。 首次使用前，请空载运行最短程序并加入洗涤剂。 首次使用时，添加专用盐前先向盐箱注入 1 升水。 由于生产过程中的质量检测，产品内可能残留少量水，这对产品无害。
